lake,water_body,date_collect,station_num,sample_num,station_descr,latitude,longitude
erie,,1977-01-10,20150007.0,898160,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-01-17,20150007.0,898162,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-01-24,20150007.0,898163,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-01-24,20150007.0,898164,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-01,20150007.0,898165,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-01,20150007.0,898166,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-07,20150007.0,898167,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-07,20150007.0,898168,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-14,20150007.0,898169,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-14,20150007.0,898170,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-21,20150007.0,898171,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-21,20150007.0,898172,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-28,20150007.0,898173,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-02-28,20150007.0,898174,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-07,20150007.0,898175,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-14,20150007.0,898177,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-14,20150007.0,898178,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-21,20150007.0,898179,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-21,20150007.0,898180,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-28,20150007.0,898181,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-03-28,20150007.0,898182,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-04,20150007.0,898183,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-04,20150007.0,898184,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-12,20150007.0,898185,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-12,20150007.0,898186,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-18,20150007.0,898187,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-18,20150007.0,898188,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-04-25,20150007.0,898189,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-02,20150007.0,898191,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-02,20150007.0,898192,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-09,20150007.0,898193,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-09,20150007.0,898194,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-16,20150007.0,898195,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-16,20150007.0,898196,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-24,20150007.0,898197,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-30,20150007.0,898199,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-05-30,20150007.0,898200,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-06,20150007.0,898201,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-06,20150007.0,898202,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-13,20150007.0,898203,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-13,20150007.0,898204,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-20,20150007.0,898205,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-20,20150007.0,898206,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-27,20150007.0,898207,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-06-27,20150007.0,898208,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-04,20150007.0,898209,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-04,20150007.0,898210,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-11,20150007.0,898211,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-18,20150007.0,898213,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-18,20150007.0,898214,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-25,20150007.0,898215,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-07-25,20150007.0,898216,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-02,20150007.0,898217,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-08,20150007.0,898219,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-08,20150007.0,898220,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-15,20150007.0,898221,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-15,20150007.0,898222,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-22,20150007.0,898223,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-22,20150007.0,898224,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-29,20150007.0,898225,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-08-29,20150007.0,898226,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-06,20150007.0,898227,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-06,20150007.0,898228,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-12,20150007.0,898229,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-19,20150007.0,898231,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-19,20150007.0,898232,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-26,20150007.0,898233,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-09-26,20150007.0,898234,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-03,20150007.0,898235,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-11,20150007.0,898237,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-11,20150007.0,898238,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-17,20150007.0,898239,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-24,20150007.0,898241,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-24,20150007.0,898242,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-31,20150007.0,898243,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-10-31,20150007.0,898244,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-07,20150007.0,898245,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-07,20150007.0,898246,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-14,20150007.0,898247,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-14,20150007.0,898248,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-21,20150007.0,898249,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-28,20150007.0,898251,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-11-28,20150007.0,898252,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-12-12,20150007.0,898255,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-12-12,20150007.0,898256,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-12-19,20150007.0,898257,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-12-19,20150007.0,898258,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-12-28,20150007.0,898259,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1977-12-28,20150007.0,898260,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-03,20150007.0,898261,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-03,20150007.0,898262,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-09,20150007.0,898264,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-16,20150007.0,898265,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-16,20150007.0,898266,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-23,20150007.0,898267,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-23,20150007.0,898268,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-01-30,20150007.0,898270,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-06,20150007.0,898271,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-06,20150007.0,898272,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-13,20150007.0,898273,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-13,20150007.0,898274,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-20,20150007.0,898275,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-20,20150007.0,898276,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-27,20150007.0,898277,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-02-27,20150007.0,898278,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-06,20150007.0,898279,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-13,20150007.0,898281,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-13,20150007.0,898282,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-20,20150007.0,898283,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-20,20150007.0,898284,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-28,20150007.0,898285,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-03-28,20150007.0,898286,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-03,20150007.0,898287,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-03,20150007.0,898288,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-10,20150007.0,898289,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-10,20150007.0,898290,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-17,20150007.0,898291,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-17,20150007.0,898292,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-24,20150007.0,898293,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-04-24,20150007.0,898294,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-01,20150007.0,898295,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-01,20150007.0,898296,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-08,20150007.0,898297,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-08,20150007.0,898298,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-15,20150007.0,898299,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-15,20150007.0,898300,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-23,20150007.0,898301,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-23,20150007.0,898302,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-29,20150007.0,898303,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-05-29,20150007.0,898304,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-05,20150007.0,898305,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-05,20150007.0,898306,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-12,20150007.0,898307,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-12,20150007.0,898308,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-19,20150007.0,898309,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-19,20150007.0,898310,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-06-26,20150007.0,898311,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-04,20150007.0,898313,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-04,20150007.0,898314,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-10,20150007.0,898315,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-10,20150007.0,898316,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-17,20150007.0,898317,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-17,20150007.0,898318,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-24,20150007.0,898319,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-24,20150007.0,898320,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-31,20150007.0,898321,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-07-31,20150007.0,898322,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-08,20150007.0,898323,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-14,20150007.0,898325,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-14,20150007.0,898326,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-21,20150007.0,898327,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-21,20150007.0,898328,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-28,20150007.0,898329,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-08-28,20150007.0,898330,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-05,20150007.0,898331,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-05,20150007.0,898332,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-11,20150007.0,898333,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-11,20150007.0,898334,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-18,20150007.0,898335,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-18,20150007.0,898336,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-25,20150007.0,898337,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-09-25,20150007.0,898338,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-02,20150007.0,898339,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-02,20150007.0,898340,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-10,20150007.0,898341,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-10,20150007.0,898342,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-16,20150007.0,898343,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-16,20150007.0,898344,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-23,20150007.0,898345,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-23,20150007.0,898346,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-30,20150007.0,898347,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-10-30,20150007.0,898348,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-06,20150007.0,898349,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-06,20150007.0,898350,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-14,20150007.0,898351,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-14,20150007.0,898352,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-20,20150007.0,898353,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-20,20150007.0,898354,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-27,20150007.0,898355,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-11-27,20150007.0,898356,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-04,20150007.0,898357,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-04,20150007.0,898358,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-11,20150007.0,898359,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-11,20150007.0,898360,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-18,20150007.0,898361,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-18,20150007.0,898362,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-28,20150007.0,898363,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1978-12-28,20150007.0,898364,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-03,20150007.0,898366,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-08,20150007.0,898367,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-08,20150007.0,898368,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-15,20150007.0,898369,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-15,20150007.0,898370,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-22,20150007.0,898371,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-22,20150007.0,898372,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-29,20150007.0,898373,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-01-29,20150007.0,898374,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-05,20150007.0,898375,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-05,20150007.0,898376,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-12,20150007.0,898377,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-12,20150007.0,898378,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-19,20150007.0,898379,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-19,20150007.0,898380,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-26,20150007.0,898381,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-02-26,20150007.0,898382,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-05,20150007.0,898383,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-05,20150007.0,898384,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-12,20150007.0,898385,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-12,20150007.0,898386,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-19,20150007.0,898387,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-19,20150007.0,898388,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-26,20150007.0,898389,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-03-26,20150007.0,898390,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-02,20150007.0,898391,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-02,20150007.0,898392,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-09,20150007.0,898393,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-09,20150007.0,898394,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-17,20150007.0,898395,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-17,20150007.0,898396,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-23,20150007.0,898397,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-23,20150007.0,898398,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-30,20150007.0,898399,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-04-30,20150007.0,898400,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-05-07,20150007.0,898401,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
erie,,1979-05-07,20150007.0,898402,ELGIN AREA PRIMARY WATER SUPPLY SYSTEM,43.029227,-81.2834548
